winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
Russia,{'p_177_0': 'Japan'},1.4975950381100787e+18,"{'China': 0.7493421052631579, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.6828272772523645, 'Israel': 0.827505518763797, 'Japan': 0.8651994755572204, 'Russia': 0.7684037558685446, 'UAE': 0.7478835978835979, 'UK': 0.8198311273391147, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 9.342795837355473e-08, 'France': 1.2563719475846651e-16, 'Germany': 2.5085672085585168e-12, 'India': 2.204301778864784e-06, 'Israel': 1.0128219157541488e-09, 'Japan': 8.540304754334495e-09, 'Russia': 0.9272359104438891, 'UAE': 3.44355712446442e-13, 'UK': 0.07060048106361248, 'ULA': 0.0011899354588055557, 'USA': 0.000971365298538286, 'SpaceX': 4.4943765691076834e-10}",177,2022,0.7572762560333781,False,UAE,0.000346534380749719,3,0.1110499606286316,True
Israel,{},0.0,"{'China': 0.7493421052631579, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.6828272772523645, 'Israel': 0.827505518763797, 'Japan': 0.8651994755572204, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.8198311273391147, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 0.001291835201437272, 'France': 2.8888983484671065e-12, 'Germany': 8.050792280075906e-16, 'India': 6.401529303074158e-14, 'Israel': 0.9142549842444919, 'Japan': 1.3560361387806965e-06, 'Russia': 5.8336460533397334e-08, 'UAE': 0.0006633616505752878, 'UK': 8.692315827774462e-12, 'ULA': 0.0837834240756376, 'USA': 4.980443497895077e-06, 'SpaceX': 1.1464066521979892e-13}",184,2018,0.6470354920782665,True,UAE,0.000346534380749719,3,0.22129072458374321,True
UK,{'p_190_0': 'Japan'},2.506045094848502e+18,"{'China': 0.7493421052631579, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.6828272772523645, 'Israel': 0.8382864238410597, 'Japan': 0.8651994755572204, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.8198311273391147, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 3.2841747749978995e-16, 'France': 7.836724957193584e-11, 'Germany': 1.117004623892696e-11, 'India': 2.1573764000513398e-13, 'Israel': 0.037994013557200786, 'Japan': 3.740367513902823e-08, 'Russia': 4.134302137157723e-07, 'UAE': 8.174847759717993e-06, 'UK': 0.9619972231621277, 'ULA': 2.40373599865574e-10, 'USA': 4.147205138036172e-09, 'SpaceX': 1.3312169118072026e-07}",190,2019,0.7277442627496793,True,UAE,0.000346534380749719,3,0.14058195391233042,True
UK,{'p_191_0': 'Japan'},3.071637876164635e+18,"{'China': 0.7493421052631579, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.6828272772523645, 'Israel': 0.8382864238410597, 'Japan': 0.8651994755572204, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.831842385516507, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 1.80977621940634e-15, 'France': 4.929268955590153e-15, 'Germany': 1.1527564022948304e-20, 'India': 8.337921877481371e-22, 'Israel': 8.543063041093712e-10, 'Japan': 7.722409807552069e-11, 'Russia': 6.3863973341484565e-15, 'UAE': 1.4744229710054153e-13, 'UK': 0.9999999990683041, 'ULA': 4.521660532485367e-19, 'USA': 3.0416281013296854e-18, 'SpaceX': 4.972410085596835e-15}",191,2017,0.7277442627496793,True,UAE,0.000346534380749719,4,0.14058195391233042,True
China,{'p_192_0': 'Japan'},3.3599050229694003e+18,"{'China': 0.7493421052631579, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.6828272772523645, 'Israel': 0.8382864238410597, 'Japan': 0.8651994755572204, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.8423522364217253, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 0.4110427293303149, 'France': 6.459298675694775e-07, 'Germany': 0.03622309288668591, 'India': 6.678772891082349e-12, 'Israel': 0.4800053029614961, 'Japan': 0.002775277454297396, 'Russia': 1.2037735051730193e-08, 'UAE': 0.034889272458656216, 'UK': 2.842113307827205e-10, 'ULA': 0.035063666374783864, 'USA': 2.6913242591474505e-10, 'SpaceX': 6.140564898674973e-12}",192,2022,0.8134500297051748,True,UAE,0.000346534380749719,4,0.05487618695683494,True
India,{'p_193_0': 'Japan'},4.148464615417739e+18,"{'China': 0.7625346260387812, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.6828272772523645, 'Israel': 0.8382864238410597, 'Japan': 0.8651994755572204, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.8423522364217253, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 2.1582449290836955e-10, 'France': 0.0003004974189662023, 'Germany': 0.0019694163998284493, 'India': 0.9977293095252586, 'Israel': 4.2284447203629275e-13, 'Japan': 7.582294113235452e-07, 'Russia': 3.008740969778376e-09, 'UAE': 1.2725723494230213e-09, 'UK': 8.436803283556492e-11, 'ULA': 1.384065519124751e-08, 'USA': 2.190920526233992e-15, 'SpaceX': 3.949224185682916e-12}",193,2019,0.6198418265106778,True,UAE,0.000346534380749719,4,0.24848439015133195,True
UK,{'p_194_0': 'Japan'},1.7495471439675794e+18,"{'China': 0.7625346260387812, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.8651994755572204, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.8423522364217253, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 5.049845382534629e-07, 'France': 1.1830065297119057e-10, 'Germany': 2.142765443651967e-11, 'India': 1.7258837938486228e-11, 'Israel': 4.2270371869238226e-15, 'Japan': 8.851211666883449e-10, 'Russia': 1.4633939330700788e-15, 'UAE': 0.10941442192373672, 'UK': 0.0965931749131785, 'ULA': 4.637742479632609e-16, 'USA': 2.856317104196357e-11, 'SpaceX': 0.7939918971078689}",194,2015,0.7277442627496793,False,UAE,0.000346534380749719,4,0.14058195391233042,True
Japan,{},0.0,"{'China': 0.7625346260387812, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.8651994755572204, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 1.9758556069684197e-11, 'France': 3.1360986291941422e-18, 'Germany': 5.2637191925347504e-18, 'India': 7.501065244922874e-16, 'Israel': 2.6609638426470653e-09, 'Japan': 0.9999999973192508, 'Russia': 1.0913992284556354e-22, 'UAE': 2.0607102503093927e-16, 'UK': 5.525207802115139e-18, 'ULA': 4.803296461366978e-19, 'USA': 1.6250757529356632e-16, 'SpaceX': 2.563168514576201e-14}",196,2023,0.8547897053739497,False,UAE,0.000346534380749719,3,0.013536511288059994,True
USA,{'p_197_0': 'ULA'},2.233016271816977e+18,"{'China': 0.7625346260387812, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.8219395017793595, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8648529411764707, 'USA': 0.6913646532438479, 'SpaceX': 0.8157894736842105}","{'China': 2.1627391707477082e-10, 'France': 3.4909330473031005e-13, 'Germany': 0.0002635595887923259, 'India': 8.164922652474796e-07, 'Israel': 1.1377467557952407e-06, 'Japan': 1.5649897746523073e-08, 'Russia': 3.61910579447332e-10, 'UAE': 0.0014647443148997662, 'UK': 2.1310639471221496e-09, 'ULA': 5.279565161791459e-05, 'USA': 0.9982004215988945, 'SpaceX': 1.650624727913328e-05}",197,2021,0.7367603682209584,True,UAE,0.026566517335411044,3,0.13156584844105135,True
ULA,{'p_198_0': 'ULA'},3.378772054100233e+18,"{'China': 0.7625346260387812, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.8219395017793595, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8648529411764707, 'USA': 0.7106543624161074, 'SpaceX': 0.8157894736842105}","{'China': 3.671103520474522e-16, 'France': 1.4348632618080321e-15, 'Germany': 0.5563258979622308, 'India': 3.579362508185925e-20, 'Israel': 1.396625644319128e-15, 'Japan': 8.731621638280843e-13, 'Russia': 7.118070879988793e-20, 'UAE': 3.433452788701313e-14, 'UK': 2.9762783304951165e-19, 'ULA': 0.4436741020366793, 'USA': 4.319653727607348e-21, 'SpaceX': 1.7929888539354455e-13}",198,2017,0.8242571761344814,True,UAE,0.026566517335411044,3,0.04406904052752836,True
Russia,{'p_199_1': 'ULA'},6.119409166172346e+17,"{'China': 0.7625346260387812, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.8219395017793595, 'Russia': 0.7203785211267606, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.8157894736842105}","{'China': 1.5302898273445356e-13, 'France': 7.306926003104841e-14, 'Germany': 6.432648801754627e-15, 'India': 6.656680079528789e-13, 'Israel': 0.0006972585601764672, 'Japan': 2.5644520009894652e-15, 'Russia': 0.9993026279723978, 'UAE': 6.467587287252159e-10, 'UK': 1.0628807933948886e-19, 'ULA': 1.6843515460709123e-18, 'USA': 2.996899115562028e-15, 'SpaceX': 1.1281976322995514e-07}",199,2019,0.7572762560333781,True,UAE,0.03451634432503026,2,0.1110499606286316,True
France,{'p_204_0': 'ULA'},4.0811646303844393e+18,"{'China': 0.7625346260387812, 'France': 0.7120065789473684, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.8219395017793595, 'Russia': 0.7368268434134218, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.8157894736842105}","{'China': 3.825095307267215e-19, 'France': 0.9999999981056423, 'Germany': 2.959491742192272e-12, 'India': 4.1756901966641923e-20, 'Israel': 5.846285642473596e-12, 'Japan': 4.841773774980529e-13, 'Russia': 1.677649313557239e-09, 'UAE': 7.838019375636112e-16, 'UK': 4.063068886837402e-19, 'ULA': 2.0819095458927623e-20, 'USA': 5.1352803521436e-19, 'SpaceX': 2.0741776080068273e-10}",204,2018,0.8566108315409471,False,UAE,0.03451634432503026,2,0.011715385121062627,True
Japan,{'p_215_0': 'ULA'},4.617510251694163e+18,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.8219395017793595, 'Russia': 0.7368268434134218, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.8157894736842105}","{'China': 4.6390814386127165e-15, 'France': 4.392696375125171e-27, 'Germany': 1.5842122690170345e-23, 'India': 5.5601745407298835e-08, 'Israel': 4.288260093349806e-21, 'Japan': 0.9999999443982491, 'Russia': 2.2202873811864524e-16, 'UAE': 1.4827007493062442e-20, 'UK': 4.374915032543107e-23, 'ULA': 1.3511098777149507e-16, 'USA': 1.517418509431145e-22, 'SpaceX': 5.477982858920355e-16}",215,2024,0.8547897053739497,False,UAE,0.03451634432503026,2,0.013536511288059994,True
SpaceX,"{'p_218_1': 'ULA', 'p_218_0': 'ULA'}",2.6668180730277094e+18,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.8157894736842105}","{'China': 7.821329533809796e-08, 'France': 1.4858695880133393e-08, 'Germany': 1.8698575941326013e-06, 'India': 2.1157531434490336e-16, 'Israel': 2.2047321168003103e-21, 'Japan': 4.787407593550267e-12, 'Russia': 2.8385779829197194e-15, 'UAE': 1.9279770370166907e-17, 'UK': 5.066205399214215e-21, 'ULA': 2.960348601358085e-07, 'USA': 1.550593684074402e-17, 'SpaceX': 0.999997741030764}",218,2021,0.8220741857983254,True,UAE,0.03451634432503026,2,0.046252030863684346,True
UAE,{'p_222_0': 'ULA'},1.4637336910689846e+18,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7478835978835979, 'UK': 0.7928021048675061, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.825}","{'China': 1.307900006432317e-26, 'France': 2.4629251112596598e-26, 'Germany': 4.145500743770924e-19, 'India': 1.368045151009708e-24, 'Israel': 9.562713935884492e-15, 'Japan': 1.7351569204050358e-16, 'Russia': 8.841000220990694e-21, 'UAE': 0.9999999999999902, 'UK': 1.3415856958086238e-29, 'ULA': 1.1642051719833626e-26, 'USA': 8.72628554287331e-21, 'SpaceX': 3.218632324481209e-28}",222,2021,0.8683262166620097,True,UAE,0.03451634432503026,2,0.0,True
UK,{'p_227_0': 'ULA'},3280240763235.9766,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.7928021048675061, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.825}","{'China': 6.036928949120409e-08, 'France': 1.809545781701628e-16, 'Germany': 1.6109271017122392e-15, 'India': 1.1489111527614432e-19, 'Israel': 3.9133749229741884e-22, 'Japan': 3.0218213100753906e-18, 'Russia': 2.547211937509116e-18, 'UAE': 5.556382194006514e-09, 'UK': 0.9709613392503352, 'ULA': 2.066277696524101e-14, 'USA': 0.02903859482396894, 'SpaceX': 1.7473334785023745e-15}",227,2012,0.7277442627496793,False,UAE,0.03451634432503026,2,0.14058195391233042,True
Israel,{'p_229_0': 'ULA'},2.31953783158046e+18,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8382864238410597, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.825}","{'China': 7.518821629005052e-14, 'France': 4.0369189637325355e-09, 'Germany': 5.624732731879537e-12, 'India': 0.007636562763884135, 'Israel': 0.992363420329528, 'Japan': 1.4312597955318285e-16, 'Russia': 5.7305185172919696e-11, 'UAE': 1.110906276934843e-08, 'UK': 4.130032563549226e-12, 'ULA': 3.560399595586463e-19, 'USA': 1.692379355490257e-09, 'SpaceX': 1.091265354741184e-12}",229,2022,0.6470354920782665,True,UAE,0.03451634432503026,2,0.22129072458374321,True
USA,{'p_232_0': 'ULA'},3.645391000018128e+18,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8477989871445267, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7106543624161074, 'SpaceX': 0.825}","{'China': 0.0031791697060349062, 'France': 1.035173240677087e-12, 'Germany': 7.636642064024786e-05, 'India': 5.404896643572712e-07, 'Israel': 1.3897721104634088e-11, 'Japan': 4.339840244562642e-11, 'Russia': 0.1638358685979829, 'UAE': 3.143904834517737e-11, 'UK': 9.097888303934234e-18, 'ULA': 0.00025044722736397145, 'USA': 0.7649542973703688, 'SpaceX': 0.06770331009817442}",232,2023,0.7367603682209584,True,UAE,0.0250037810215632,2,0.13156584844105135,True
India,"{'p_234_1': 'ULA', 'p_234_0': 'ULA'}",5262876889770.217,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7039721254355401, 'Israel': 0.8477989871445267, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7276746940386892, 'SpaceX': 0.825}","{'China': 7.103455567154297e-16, 'France': 1.4263659629748891e-12, 'Germany': 0.38657858129826556, 'India': 0.6133624781535135, 'Israel': 3.8487767756975753e-14, 'Japan': 8.962808257003979e-17, 'Russia': 2.611063637090226e-14, 'UAE': 5.8940545960684486e-05, 'UK': 6.32146701228674e-13, 'ULA': 2.346553437469301e-15, 'USA': 2.186547892755171e-16, 'SpaceX': 1.3376212782696302e-13}",234,2013,0.6198418265106778,True,UAE,0.0250037810215632,2,0.24848439015133195,True
China,{},0.0,"{'China': 0.7625346260387812, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7224738675958189, 'Israel': 0.8477989871445267, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7276746940386892, 'SpaceX': 0.825}","{'China': 0.9998943097467008, 'France': 3.2464360491038095e-19, 'Germany': 2.1095996819506312e-18, 'India': 7.114088094160889e-13, 'Israel': 4.819250373007634e-10, 'Japan': 2.080473444949958e-10, 'Russia': 1.1241687370738094e-08, 'UAE': 1.329995998369948e-14, 'UK': 2.0010642695187694e-10, 'ULA': 0.00010567765685711973, 'USA': 4.6369769207710817e-10, 'SpaceX': 2.5332705098341834e-13}",237,2021,0.8134500297051748,True,UAE,0.0250037810215632,2,0.05487618695683494,True
India,{'p_238_0': 'ULA'},2.2498038560511944e+18,"{'China': 0.7744078947368421, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7224738675958189, 'Israel': 0.8477989871445267, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7276746940386892, 'SpaceX': 0.825}","{'China': 0.0015513220479022114, 'France': 9.352638099870494e-05, 'Germany': 7.470308788226287e-06, 'India': 0.4202933756082404, 'Israel': 9.775955727256073e-06, 'Japan': 0.5647899813535787, 'Russia': 7.836054865207934e-07, 'UAE': 1.2885183248060952e-08, 'UK': 0.013247692560253646, 'ULA': 8.013257120929333e-10, 'USA': 1.4427692354079006e-12, 'SpaceX': 6.058491072504854e-06}",238,2023,0.6198418265106778,True,UAE,0.0250037810215632,2,0.24848439015133195,True
Japan,{'p_242_0': 'ULA'},2.459710672376582e+18,"{'China': 0.7744078947368421, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7827995255041519, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7276746940386892, 'SpaceX': 0.825}","{'China': 3.707830542205757e-07, 'France': 4.1676778930845485e-07, 'Germany': 4.7132709126821795e-08, 'India': 0.004076806954379665, 'Israel': 2.870812400656862e-12, 'Japan': 0.9933479665978991, 'Russia': 2.0109751896354494e-08, 'UAE': 1.3426556904829452e-11, 'UK': 0.002341070526022993, 'ULA': 0.00023200446289162657, 'USA': 3.292852622728531e-10, 'SpaceX': 1.2963199194677737e-06}",242,2021,0.8547897053739497,True,UAE,0.0250037810215632,2,0.013536511288059994,True
Russia,{'p_247_0': 'ULA'},1.5802036052743516e+18,"{'China': 0.7744078947368421, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7926722743448722, 'Russia': 0.7368268434134218, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7276746940386892, 'SpaceX': 0.825}","{'China': 1.9392440679531245e-06, 'France': 6.047573671553393e-15, 'Germany': 1.2660112990917063e-14, 'India': 0.00040277849053152226, 'Israel': 2.3112331141768205e-09, 'Japan': 1.0778724195629816e-10, 'Russia': 0.99959501935907, 'UAE': 2.585745284893376e-07, 'UK': 1.791917436399517e-14, 'ULA': 5.175923891034267e-10, 'USA': 1.3926327750563008e-09, 'SpaceX': 2.519738219862596e-12}",247,2025,0.7572762560333781,True,UAE,0.0250037810215632,2,0.1110499606286316,True
USA,"{'p_252_0': 'ULA', 'p_252_1': 'ULA'}",6560889575413.345,"{'China': 0.7744078947368421, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7926722743448722, 'Russia': 0.7514475743348983, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7276746940386892, 'SpaceX': 0.825}","{'China': 9.821543114349209e-12, 'France': 3.911244556193962e-05, 'Germany': 2.9509845552060286e-08, 'India': 9.688153487498778e-15, 'Israel': 0.001102854591919425, 'Japan': 7.803314405605054e-12, 'Russia': 4.8435499116254274e-05, 'UAE': 4.962325099983097e-11, 'UK': 3.198701085917552e-08, 'ULA': 9.01429188426627e-06, 'USA': 0.9988005211521331, 'SpaceX': 4.5527075968127784e-10}",252,2012,0.7367603682209584,True,UAE,0.0250037810215632,2,0.13156584844105135,True
China,{'p_254_0': 'ULA'},4.4618437852709463e+18,"{'China': 0.7744078947368421, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7926722743448722, 'Russia': 0.7514475743348983, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7428038777032065, 'SpaceX': 0.825}","{'China': 1.0, 'France': 7.823721188764122e-26, 'Germany': 1.9093775991417512e-29, 'India': 4.084607591998375e-32, 'Israel': 1.87406534143023e-25, 'Japan': 1.1507210990934538e-31, 'Russia': 2.794679112244659e-31, 'UAE': 2.319581045666238e-36, 'UK': 1.0811691412803269e-36, 'ULA': 4.872502825212222e-32, 'USA': 3.34362761180147e-33, 'SpaceX': 1.7120714533069234e-26}",254,2024,0.8134500297051748,False,UAE,0.0250037810215632,2,0.05487618695683494,True
USA,{'p_265_0': 'ULA'},2.679945957699568e+18,"{'China': 0.737531328320802, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7926722743448722, 'Russia': 0.7514475743348983, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7428038777032065, 'SpaceX': 0.825}","{'China': 3.820726963818516e-09, 'France': 5.145970843331564e-10, 'Germany': 3.2681888303642457e-07, 'India': 0.3028501519690838, 'Israel': 1.3875324620123945e-06, 'Japan': 9.944671221442814e-11, 'Russia': 5.104505090127986e-11, 'UAE': 0.0006491319107501228, 'UK': 7.59182632013935e-08, 'ULA': 0.0653475413393511, 'USA': 0.6311468126282442, 'SpaceX': 4.567397146512352e-06}",265,2018,0.7367603682209584,True,UAE,0.0250037810215632,2,0.13156584844105135,True
ULA,"{'p_268_2': 'ULA', 'p_268_1': 'ULA', 'p_268_0': 'ULA'}",1.8761634899971318e+18,"{'China': 0.737531328320802, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7926722743448722, 'Russia': 0.7514475743348983, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8728027681660899, 'USA': 0.7563405157188272, 'SpaceX': 0.825}","{'China': 6.15805438672659e-07, 'France': 0.002067013668494846, 'Germany': 1.4752755086580876e-10, 'India': 3.024599619062674e-11, 'Israel': 7.500621693785356e-06, 'Japan': 1.1384694977727873e-06, 'Russia': 9.0516616720801e-06, 'UAE': 2.4726971755676604e-06, 'UK': 0.00013905579605575752, 'ULA': 0.997761022759311, 'USA': 1.0046799755503023e-08, 'SpaceX': 1.2118296087166598e-05}",268,2016,0.8242571761344814,False,UAE,0.0250037810215632,2,0.04406904052752836,True
France,{'p_269_0': 'Israel'},2.967354485452939e+18,"{'China': 0.737531328320802, 'France': 0.6572368421052631, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7926722743448722, 'Russia': 0.7514475743348983, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8243137254901961, 'USA': 0.7563405157188272, 'SpaceX': 0.825}","{'China': 8.636319257803785e-10, 'France': 0.999999963400722, 'Germany': 1.2848704345800467e-09, 'India': 6.276791596515161e-14, 'Israel': 2.779528492337429e-16, 'Japan': 3.444504659243686e-08, 'Russia': 7.374753484313778e-13, 'UAE': 2.41206119773222e-16, 'UK': 6.1630809044472276e-15, 'ULA': 2.294007383054301e-14, 'USA': 4.403885283523861e-12, 'SpaceX': 4.953781453569321e-13}",269,2024,0.8566108315409471,True,UAE,0.022798987144526772,3,0.011715385121062627,True
USA,{'p_270_0': 'Israel'},2.571540486994458e+18,"{'China': 0.737531328320802, 'France': 0.68171992481203, 'Germany': 0.7749659863945578, 'India': 0.7387989342078295, 'Israel': 0.8477989871445267, 'Japan': 0.7926722743448722, 'Russia': 0.7514475743348983, 'UAE': 0.7646913580246915, 'UK': 0.748757543485978, 'ULA': 0.8243137254901961, 'USA': 0.7563405157188272, 'SpaceX': 0.825}","{'China': 1.5569727361164133e-14, 'France': 1.7981143648786492e-14, 'Germany': 1.2655791274066313e-16, 'India': 2.4085206323548484e-18, 'Israel': 1.2779469264272477e-07, 'Japan': 9.016482145699199e-20, 'Russia': 2.9471709563650483e-18, 'UAE': 2.041285866340828e-08, 'UK': 1.6324783044909606e-14, 'ULA': 2.9740920227007157e-09, 'USA': 0.9999998488183066, 'SpaceX': 2.2349144156687042e-17}",270,2018,0.7367603682209584,True,UAE,0.022798987144526772,3,0.13156584844105135,True
