winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
Russia,{'p_201_0': 'SpaceX'},2.466383031345707e+18,"{'China': 0.5348684210526315, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8292526690391459, 'Russia': 0.7203785211267606, 'UAE': 0.7923747276688454, 'UK': 0.831842385516507, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.925}","{'China': 6.113236167420839e-14, 'France': 2.8051949264909834e-05, 'Germany': 5.080691460937966e-18, 'India': 1.345521739562082e-13, 'Israel': 4.498382570850383e-18, 'Japan': 3.3770526146928503e-20, 'Russia': 0.9999719480413818, 'UAE': 2.366847476532613e-17, 'UK': 8.223470395482327e-12, 'ULA': 5.873002505383595e-21, 'USA': 9.34156687156626e-13, 'SpaceX': 5.913733764852341e-17}",201,2019,0.6691759060280565,False,SpaceX,0.09315761448349302,1,0.2782420773132558,2000,True
UK,{'p_202_0': 'SpaceX'},2.559828279717594e+17,"{'China': 0.5348684210526315, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8292526690391459, 'Russia': 0.678003314001657, 'UAE': 0.7923747276688454, 'UK': 0.831842385516507, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.925}","{'China': 4.654366602273453e-18, 'France': 8.449575238972204e-21, 'Germany': 1.0326757690004457e-21, 'India': 1.5992193927448903e-19, 'Israel': 2.352533242554942e-21, 'Japan': 7.03738166729092e-26, 'Russia': 9.245784893319164e-18, 'UAE': 1.6771523441041232e-18, 'UK': 0.9999999999999998, 'ULA': 6.126164743868034e-22, 'USA': 6.982325449428234e-19, 'SpaceX': 1.568869186472886e-16}",202,2022,0.8150116957582139,True,SpaceX,0.09315761448349302,1,0.13240628758309847,2000,True
Japan,{'p_205_0': 'SpaceX'},1.8118304083446538e+18,"{'China': 0.5348684210526315, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8292526690391459, 'Russia': 0.678003314001657, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.925}","{'China': 5.295148594803322e-13, 'France': 8.201767919961569e-06, 'Germany': 9.888614531368344e-10, 'India': 0.6329707450068595, 'Israel': 1.6839092588439823e-13, 'Japan': 0.316236508309087, 'Russia': 0.020101999502809904, 'UAE': 2.262419461756754e-11, 'UK': 4.197788373407757e-12, 'ULA': 0.030681670136185793, 'USA': 8.699244628436372e-07, 'SpaceX': 4.336293816470896e-09}",205,2024,0.5903638008013787,True,SpaceX,0.08264776357827475,1,0.3570541825399336,2000,True
USA,{'p_213_0': 'SpaceX'},1.5369942669728993e+18,"{'China': 0.5348684210526315, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8399243772241993, 'Russia': 0.678003314001657, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7891764705882354, 'USA': 0.7208053691275167, 'SpaceX': 0.925}","{'China': 3.057993811421876e-08, 'France': 2.6028815409736803e-09, 'Germany': 2.44019196060258e-12, 'India': 6.547744965845991e-12, 'Israel': 4.22555605204396e-12, 'Japan': 2.1306441751051682e-09, 'Russia': 0.2845048749838146, 'UAE': 4.8587219941897744e-14, 'UK': 3.772617759942746e-13, 'ULA': 2.135381487299292e-12, 'USA': 0.7131581201337981, 'SpaceX': 0.0023369695531489086}",213,2021,0.7534756519314919,True,SpaceX,0.08264776357827475,1,0.19394233140982042,2000,True
China,{'p_222_0': 'SpaceX'},1.1936506080608005e+18,"{'China': 0.5348684210526315, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8399243772241993, 'Russia': 0.678003314001657, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7891764705882354, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 0.9999999999953978, 'France': 3.820410229466321e-22, 'Germany': 2.3890360177785754e-13, 'India': 2.4490975388949735e-17, 'Israel': 3.1554156532069235e-19, 'Japan': 1.0302151561964175e-12, 'Russia': 2.939846092437631e-12, 'UAE': 1.2271899827802611e-15, 'UK': 4.318046618925572e-15, 'ULA': 3.868343408369888e-13, 'USA': 8.854323194964439e-16, 'SpaceX': 1.0289396917183652e-19}",222,2020,0.6966244963664098,True,SpaceX,0.08264776357827475,1,0.25079348697490256,2000,True
ULA,{'p_223_0': 'SpaceX'},2646040965147.616,"{'China': 0.5658771929824561, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8399243772241993, 'Russia': 0.678003314001657, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7891764705882354, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 6.161935204595902e-05, 'France': 1.193454062626899e-07, 'Germany': 3.153045446442588e-08, 'India': 0.02077590424706353, 'Israel': 0.00578544111453924, 'Japan': 5.816033467368032e-11, 'Russia': 3.1996048932619216e-07, 'UAE': 1.8510318876587493e-15, 'UK': 8.661604350283763e-05, 'ULA': 0.9732899483449293, 'USA': 3.1090767086762575e-12, 'SpaceX': 2.9768873847409655e-13}",223,2013,0.643339621869713,False,SpaceX,0.08264776357827475,1,0.3040783614715993,2000,True
Japan,{'p_224_0': 'SpaceX'},3210276683860.8716,"{'China': 0.5658771929824561, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8399243772241993, 'Russia': 0.678003314001657, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7398529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 8.359693407480007e-09, 'France': 9.224785204942698e-08, 'Germany': 1.1991133176204934e-13, 'India': 1.1269173493917632e-12, 'Israel': 5.594030067230634e-09, 'Japan': 0.9999664007302721, 'Russia': 5.905273954818504e-13, 'UAE': 2.4412950256475745e-19, 'UK': 2.620486156939864e-14, 'ULA': 7.283463670985489e-13, 'USA': 3.3469061538653616e-05, 'SpaceX': 2.400402210193924e-08}",224,2012,0.5903638008013787,True,SpaceX,0.08264776357827475,1,0.3570541825399336,2000,True
Russia,"{'p_228_1': 'SpaceX', 'p_228_0': 'SpaceX'}",3.399038532296255e+18,"{'China': 0.5658771929824561, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8493405903286582, 'Russia': 0.678003314001657, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7398529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 3.940687669259381e-14, 'France': 4.243636733447286e-15, 'Germany': 7.076395861031352e-16, 'India': 3.964889105960962e-18, 'Israel': 1.603275844647413e-17, 'Japan': 3.789087740363902e-16, 'Russia': 0.9221370370005996, 'UAE': 0.0029831238311932417, 'UK': 6.338681391590474e-07, 'ULA': 7.925655491502058e-11, 'USA': 0.07487920522065641, 'SpaceX': 1.1058357874771254e-13}",228,2025,0.6691759060280565,False,SpaceX,0.07565940967134188,1,0.2782420773132558,2000,True
France,{'p_231_0': 'SpaceX'},3.829840109776421e+18,"{'China': 0.5658771929824561, 'France': 0.7120065789473684, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7398529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 4.3967055606228e-08, 'France': 0.4350749155979185, 'Germany': 0.0016631963398763877, 'India': 0.5618483112014682, 'Israel': 6.733810394775841e-11, 'Japan': 2.352013958197397e-07, 'Russia': 4.604049597343728e-10, 'UAE': 0.0012697898688692772, 'UK': 0.0001284469514707489, 'ULA': 1.5057035154596143e-05, 'USA': 6.139014803805985e-10, 'SpaceX': 2.6951463059492366e-09}",231,2023,0.575538597456634,False,SpaceX,0.07565940967134188,1,0.3718793858846783,2000,True
India,{'p_235_0': 'SpaceX'},3.5220848469179603e+17,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.635374149659864, 'India': 0.7039721254355401, 'Israel': 0.8111885674451029, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7398529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 1.1893591809868597e-15, 'France': 0.08178232602313378, 'Germany': 2.2887142115427656e-14, 'India': 0.9171514730236148, 'Israel': 6.279102047348162e-05, 'Japan': 1.291621646148947e-12, 'Russia': 0.0009289269768811648, 'UAE': 2.0810139287373533e-07, 'UK': 1.1074255342085187e-07, 'ULA': 7.416408094192957e-05, 'USA': 2.737091441584617e-11, 'SpaceX': 2.321981068143866e-12}",235,2018,0.7213064663142137,True,SpaceX,0.07565940967134188,1,0.22611151702709864,2000,True
Israel,{'p_236_0': 'SpaceX'},2236753864306.206,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.635374149659864, 'India': 0.7224738675958189, 'Israel': 0.8111885674451029, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7398529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 1.61661545126062e-05, 'France': 9.783674564165072e-08, 'Germany': 0.0013445928821295952, 'India': 0.0038049601685417635, 'Israel': 0.9948311262232479, 'Japan': 1.324284626884506e-12, 'Russia': 2.015301565194869e-12, 'UAE': 3.982390301837852e-10, 'UK': 9.047450286506941e-07, 'ULA': 7.067139009015669e-07, 'USA': 2.3264999938343382e-07, 'SpaceX': 1.2122243150559474e-06}",236,2012,0.6781725169436913,True,SpaceX,0.07565940967134188,1,0.26924546639762104,2000,True
ULA,{'p_239_0': 'SpaceX'},1.729808398078681e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.635374149659864, 'India': 0.7224738675958189, 'Israel': 0.8206291390728477, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7398529411764707, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 3.879642073185368e-08, 'France': 1.6067755317071213e-07, 'Germany': 3.6323805131339104e-21, 'India': 3.877267443934458e-14, 'Israel': 2.167553149109475e-20, 'Japan': 6.329695455783662e-08, 'Russia': 2.172204216004883e-15, 'UAE': 2.5280246751879685e-09, 'UK': 4.3396494512109523e-10, 'ULA': 0.99999906865865, 'USA': 6.656083907935827e-07, 'SpaceX': 4.924585028132682e-19}",239,2024,0.643339621869713,True,SpaceX,0.07565940967134188,1,0.3040783614715993,2000,True
Israel,{'p_240_0': 'SpaceX'},5.2562730765966976e+17,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.635374149659864, 'India': 0.7224738675958189, 'Israel': 0.8206291390728477, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7551557093425606, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 3.785166721988795e-09, 'France': 5.358632695666676e-07, 'Germany': 3.216355155007623e-06, 'India': 1.4862243787958436e-07, 'Israel': 0.17165721983783985, 'Japan': 1.0430312859061607e-14, 'Russia': 1.993723591071961e-11, 'UAE': 9.212476766912028e-10, 'UK': 3.051381470488092e-06, 'ULA': 0.8278927186692998, 'USA': 1.037289246484923e-12, 'SpaceX': 0.00044310454312807224}",240,2014,0.6781725169436913,True,SpaceX,0.07565940967134188,1,0.26924546639762104,2000,True
ULA,{'p_247_0': 'SpaceX'},3.286259032363101e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.635374149659864, 'India': 0.7224738675958189, 'Israel': 0.8291706086408074, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7551557093425606, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 3.917090898070399e-24, 'France': 1.6643084926733882e-29, 'Germany': 1.6972542988565262e-27, 'India': 1.1690323402469911e-28, 'Israel': 9.525720487029943e-29, 'Japan': 1.8987136408352943e-20, 'Russia': 1.0809253165201537e-31, 'UAE': 1.5648552824853892e-24, 'UK': 8.63255644841848e-27, 'ULA': 1.0, 'USA': 3.73893381902899e-34, 'SpaceX': 1.5653393650022708e-21}",247,2017,0.643339621869713,True,SpaceX,0.07565940967134188,1,0.3040783614715993,2000,True
Germany,"{'p_248_0': 'SpaceX', 'p_248_1': 'SpaceX'}",3.0912928507564605e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.635374149659864, 'India': 0.7224738675958189, 'Israel': 0.8291706086408074, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 1.19580295971163e-07, 'France': 0.8818646766800089, 'Germany': 0.11809088685271418, 'India': 4.268225699270114e-09, 'Israel': 1.2989886827497727e-05, 'Japan': 1.315748562715527e-12, 'Russia': 2.6751814715579206e-05, 'UAE': 6.487625292134864e-10, 'UK': 1.7431228496372331e-06, 'ULA': 3.193753155717926e-09, 'USA': 1.243949338747081e-08, 'SpaceX': 2.8115110378113837e-06}",248,2018,0.6696646208242205,True,SpaceX,0.07565940967134188,1,0.2777533625170918,2000,True
Israel,{'p_249_0': 'SpaceX'},5.278248392816897e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.6634222919937206, 'India': 0.7224738675958189, 'Israel': 0.8291706086408074, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 5.8181345403513644e-12, 'France': 3.0763172082282015e-08, 'Germany': 7.463446961202862e-16, 'India': 8.978481183774974e-18, 'Israel': 0.99999996825652, 'Japan': 2.908014169106806e-12, 'Russia': 6.816130117227886e-19, 'UAE': 3.6592813515803413e-16, 'UK': 2.3860704325442476e-21, 'ULA': 1.1959498512130932e-13, 'USA': 2.6519294704417915e-15, 'SpaceX': 9.714581397439504e-10}",249,2025,0.6781725169436913,True,SpaceX,0.07565940967134188,1,0.26924546639762104,2000,True
UAE,{'p_250_0': 'SpaceX'},4.323515969898975e+17,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.6634222919937206, 'India': 0.7224738675958189, 'Israel': 0.8369355809753162, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7923747276688454, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 0.03822659275802474, 'France': 1.975002228436203e-06, 'Germany': 0.029565062333400168, 'India': 0.000488833604085352, 'Israel': 2.0227011552481758e-05, 'Japan': 0.00768327016514632, 'Russia': 5.482912298111814e-09, 'UAE': 0.06393621246036765, 'UK': 0.00015791366049169907, 'ULA': 0.6794668113011103, 'USA': 0.05446856051852447, 'SpaceX': 0.12598453570215612}",250,2022,0.8450644872980295,False,SpaceX,0.07565940967134188,1,0.10235349604328281,2000,True
Israel,{'p_252_0': 'SpaceX'},8398556147048.459,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.6634222919937206, 'India': 0.7224738675958189, 'Israel': 0.8369355809753162, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 9.847460058815053e-09, 'France': 6.367004919960932e-19, 'Germany': 9.388707974851984e-19, 'India': 1.3853315987975452e-18, 'Israel': 0.9999999808219743, 'Japan': 1.2211450227356263e-13, 'Russia': 5.20525004962977e-12, 'UAE': 6.923127244894638e-20, 'UK': 1.2023978484789697e-20, 'ULA': 1.5294509184975191e-12, 'USA': 1.4533070500702774e-18, 'SpaceX': 9.323708863782413e-09}",252,2013,0.6781725169436913,True,SpaceX,0.07565940967134188,1,0.26924546639762104,2000,True
Israel,"{'p_253_0': 'SpaceX', 'p_253_1': 'SpaceX'}",3.5992872348052613e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.6634222919937206, 'India': 0.7224738675958189, 'Israel': 0.8440253383242154, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 0.7914601564384546, 'France': 0.0006380968618078117, 'Germany': 3.6076396168313173e-09, 'India': 3.125480424771713e-12, 'Israel': 0.1990480439547332, 'Japan': 8.7514556514075e-07, 'Russia': 1.3750662220011995e-09, 'UAE': 3.791940156853164e-13, 'UK': 1.256457180458555e-07, 'ULA': 0.006727962606908032, 'USA': 2.990368424832288e-08, 'SpaceX': 0.0021247044569183355}",253,2023,0.6781725169436913,True,SpaceX,0.07565940967134188,1,0.26924546639762104,2000,True
Germany,{'p_256_0': 'SpaceX'},4.742040654537866e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.6634222919937206, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 1.6188392680950562e-14, 'France': 1.1284914511694973e-17, 'Germany': 0.999999999997999, 'India': 7.653032638603242e-14, 'Israel': 2.199283650983301e-19, 'Japan': 5.984287429510774e-16, 'Russia': 8.417595321576027e-15, 'UAE': 4.895797552694196e-21, 'UK': 4.424980744693434e-19, 'ULA': 1.8611000514796503e-12, 'USA': 1.2302552352408602e-15, 'SpaceX': 3.6884168956063026e-14}",256,2021,0.6696646208242205,True,SpaceX,0.0744757174392936,1,0.2777533625170918,2000,True
SpaceX,{'p_257_0': 'SpaceX'},4.88834866529429e+17,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.925}","{'China': 0.0005166261366673253, 'France': 0.05377989010993963, 'Germany': 2.902409009755677e-11, 'India': 2.381717922104718e-11, 'Israel': 2.2978421788533434e-09, 'Japan': 1.6171874591562044e-12, 'Russia': 5.923894259830067e-09, 'UAE': 9.856812732846543e-09, 'UK': 2.6817960249229776e-08, 'ULA': 3.336205971698665e-05, 'USA': 5.1752969863963536e-05, 'SpaceX': 0.9456183237728443}",257,2020,0.9474179833413123,True,SpaceX,0.0744757174392936,1,0.0,2010,False
UK,{'p_262_0': 'SpaceX'},2.5377848592276367e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.8423522364217253, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.9285714285714286}","{'China': 1.7218304422990762e-18, 'France': 1.6702164010189805e-17, 'Germany': 4.412466138346516e-22, 'India': 1.0649736278555017e-19, 'Israel': 7.579099424478689e-16, 'Japan': 3.269625626871639e-24, 'Russia': 8.883963451653598e-26, 'UAE': 5.3086518955998866e-15, 'UK': 0.9999999999999939, 'ULA': 2.1236889482421327e-18, 'USA': 1.9794150040009015e-24, 'SpaceX': 3.36565816689117e-24}",262,2014,0.8150116957582139,False,SpaceX,0.07804714601072216,1,0.13240628758309847,2000,True
USA,{},0.0,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.7928021048675061, 'ULA': 0.7687581699346405, 'USA': 0.7407478427612656, 'SpaceX': 0.9285714285714286}","{'China': 1.2404309824114788e-14, 'France': 0.002092523721357908, 'Germany': 2.5640972234791596e-09, 'India': 2.0929126791973008e-20, 'Israel': 5.691989161548887e-05, 'Japan': 0.0006615385291803505, 'Russia': 5.556901360345036e-10, 'UAE': 5.770077035762185e-12, 'UK': 3.0974639868851392e-16, 'ULA': 5.400816186030872e-18, 'USA': 0.992406598438362, 'SpaceX': 0.0047824162939141745}",263,2025,0.7534756519314919,True,SpaceX,0.07804714601072216,1,0.19394233140982042,2000,True
Japan,"{'p_267_0': 'SpaceX', 'p_267_1': 'SpaceX'}",3.974013047906368e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.8493405903286582, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.7928021048675061, 'ULA': 0.7687581699346405, 'USA': 0.7580313199105145, 'SpaceX': 0.9285714285714286}","{'China': 1.1452543374613296e-05, 'France': 1.2564665945801257e-13, 'Germany': 1.6130501650637529e-10, 'India': 0.9747177298362031, 'Israel': 5.821661248486662e-12, 'Japan': 0.025270677185111924, 'Russia': 9.196251924303733e-08, 'UAE': 6.212410245217389e-09, 'UK': 4.14597647082746e-08, 'ULA': 1.9528458666768617e-10, 'USA': 4.3807857545698385e-10, 'SpaceX': 6.059405413460958e-16}",267,2020,0.5903638008013787,False,SpaceX,0.07804714601072216,1,0.3570541825399336,2000,True
UAE,{'p_268_0': 'SpaceX'},2.849273466760188e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.802155001977066, 'Russia': 0.6403364632237872, 'UAE': 0.7483539094650207, 'UK': 0.7928021048675061, 'ULA': 0.7687581699346405, 'USA': 0.7580313199105145, 'SpaceX': 0.9285714285714286}","{'China': 6.599657732007804e-13, 'France': 0.0006723772399325639, 'Germany': 6.555496545009668e-15, 'India': 2.308838783355322e-19, 'Israel': 6.831210268913088e-09, 'Japan': 3.514387708702089e-11, 'Russia': 2.131752834292645e-11, 'UAE': 0.9993276150407957, 'UK': 8.774733141857644e-14, 'ULA': 8.30840478487712e-10, 'USA': 2.3312866749001486e-15, 'SpaceX': 3.1086735873975966e-15}",268,2020,0.8450644872980295,True,SpaceX,0.07804714601072216,1,0.10235349604328281,2000,True
SpaceX,{'p_272_0': 'SpaceX'},2.8102269986906528e+17,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.802155001977066, 'Russia': 0.6403364632237872, 'UAE': 0.761598440545809, 'UK': 0.7928021048675061, 'ULA': 0.7687581699346405, 'USA': 0.7580313199105145, 'SpaceX': 0.9285714285714286}","{'China': 3.558818720196081e-11, 'France': 2.3784899425367556e-09, 'Germany': 9.804188264933528e-15, 'India': 2.895565080886106e-15, 'Israel': 6.384047708215675e-11, 'Japan': 2.5124755454966567e-16, 'Russia': 1.890716741689538e-05, 'UAE': 2.9452826944653794e-16, 'UK': 0.00642865797216773, 'ULA': 3.384904323159723e-05, 'USA': 7.501309818111454e-12, 'SpaceX': 0.9935185833317506}",272,2016,0.9474179833413123,True,SpaceX,0.07804714601072216,1,0.0,2010,False
China,"{'p_273_0': 'SpaceX', 'p_273_1': 'SpaceX'}",3.04427249203659e+18,"{'China': 0.5658771929824561, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.802155001977066, 'Russia': 0.6403364632237872, 'UAE': 0.761598440545809, 'UK': 0.7928021048675061, 'ULA': 0.7687581699346405, 'USA': 0.7580313199105145, 'SpaceX': 0.9318181818181818}","{'China': 1.0, 'France': 9.202216933797527e-31, 'Germany': 8.848790405825897e-35, 'India': 2.1547736309404826e-18, 'Israel': 1.4093543397343433e-32, 'Japan': 6.173144021489749e-35, 'Russia': 6.724356857638428e-26, 'UAE': 9.798874686237495e-25, 'UK': 1.5397187552364487e-35, 'ULA': 4.420833782147773e-35, 'USA': 1.2487300710998703e-31, 'SpaceX': 2.5647031896040508e-34}",273,2021,0.6966244963664098,False,SpaceX,0.08129389925747532,1,0.25079348697490256,2000,True
SpaceX,{'p_278_1': 'SpaceX'},4.0172600420143196e+18,"{'China': 0.5305098684210526, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.802155001977066, 'Russia': 0.6403364632237872, 'UAE': 0.761598440545809, 'UK': 0.7928021048675061, 'ULA': 0.7687581699346405, 'USA': 0.7580313199105145, 'SpaceX': 0.9318181818181818}","{'China': 1.8915934923900725e-08, 'France': 3.670678057758688e-12, 'Germany': 1.680098506635406e-05, 'India': 4.644331291464821e-12, 'Israel': 1.6229098695773037e-08, 'Japan': 1.0936099024341371e-11, 'Russia': 6.308796990417236e-09, 'UAE': 4.668643178110543e-07, 'UK': 0.0003060136259702535, 'ULA': 0.00042621159578988164, 'USA': 6.7900384126986985e-12, 'SpaceX': 0.9992504654489839}",278,2021,0.9474179833413123,True,SpaceX,0.08129389925747532,1,0.0,2010,False
Japan,{},0.0,"{'China': 0.5305098684210526, 'France': 0.6572368421052631, 'Germany': 0.687463556851312, 'India': 0.7224738675958189, 'Israel': 0.8505242825607064, 'Japan': 0.802155001977066, 'Russia': 0.6403364632237872, 'UAE': 0.761598440545809, 'UK': 0.7928021048675061, 'ULA': 0.7687581699346405, 'USA': 0.7580313199105145, 'SpaceX': 0.9347826086956522}","{'China': 0.004219171915512086, 'France': 0.01589804831424541, 'Germany': 6.273239516332127e-12, 'India': 1.8793766571983036e-06, 'Israel': 1.6672822454754304e-15, 'Japan': 0.9798757668138093, 'Russia': 5.318991829087387e-10, 'UAE': 5.707374276929061e-07, 'UK': 4.562288905581926e-06, 'ULA': 2.268248030871545e-12, 'USA': 6.204924448068792e-15, 'SpaceX': 1.29941559625198e-11}",281,2018,0.5903638008013787,False,SpaceX,0.08425832613494577,1,0.3570541825399336,2000,True
